Student_ID,UnixTime_mean,UnixTime_std,UnixTime_min,UnixTime_max,Row_mean,Row_std,Row_min,Row_max,Gaze X_mean,Gaze X_std,Gaze X_min,Gaze X_max,Gaze Y_mean,Gaze Y_std,Gaze Y_min,Gaze Y_max,Interpolated Gaze X_mean,Interpolated Gaze X_std,Interpolated Gaze X_min,Interpolated Gaze X_max,Interpolated Gaze Y_mean,Interpolated Gaze Y_std,Interpolated Gaze Y_min,Interpolated Gaze Y_max,Interpolated Distance_mean,Interpolated Distance_std,Interpolated Distance_min,Interpolated Distance_max,Gaze Velocity_mean,Gaze Velocity_std,Gaze Velocity_min,Gaze Velocity_max,Gaze Acceleration_mean,Gaze Acceleration_std,Gaze Acceleration_min,Gaze Acceleration_max,Fixation Index_mean,Fixation Index_std,Fixation Index_min,Fixation Index_max,Fixation Index by Stimulus_mean,Fixation Index by Stimulus_std,Fixation Index by Stimulus_min,Fixation Index by Stimulus_max,Fixation X_mean,Fixation X_std,Fixation X_min,Fixation X_max,Fixation Y_mean,Fixation Y_std,Fixation Y_min,Fixation Y_max,Fixation Start_mean,Fixation Start_std,Fixation Start_min,Fixation Start_max,Fixation End_mean,Fixation End_std,Fixation End_min,Fixation End_max,Fixation Duration_mean,Fixation Duration_std,Fixation Duration_min,Fixation Duration_max,Fixation Dispersion_mean,Fixation Dispersion_std,Fixation Dispersion_min,Fixation Dispersion_max,Saccade Index_mean,Saccade Index_std,Saccade Index_min,Saccade Index_max,Saccade Index by Stimulus_mean,Saccade Index by Stimulus_std,Saccade Index by Stimulus_min,Saccade Index by Stimulus_max,Saccade Start_mean,Saccade Start_std,Saccade Start_min,Saccade Start_max,Saccade End_mean,Saccade End_std,Saccade End_min,Saccade End_max,Saccade Duration_mean,Saccade Duration_std,Saccade Duration_min,Saccade Duration_max,Saccade Amplitude_mean,Saccade Amplitude_std,Saccade Amplitude_min,Saccade Amplitude_max,Saccade Peak Velocity_mean,Saccade Peak Velocity_std,Saccade Peak Velocity_min,Saccade Peak Velocity_max,Saccade Peak Acceleration_mean,Saccade Peak Acceleration_std,Saccade Peak Acceleration_min,Saccade Peak Acceleration_max,Saccade Peak Deceleration_mean,Saccade Peak Deceleration_std,Saccade Peak Deceleration_min,Saccade Peak Deceleration_max,Saccade Direction_mean,Saccade Direction_std,Saccade Direction_min,Saccade Direction_max
11,1676894270.5494912,331.1366272036005,1676893697.0385537,1676894844.0458355,68831.5,39739.74071589631,1,137662,976.2734188299996,409.2201179904221,9.0,1880.5,566.0488601486977,197.06960280863976,1.0,1080.0,976.2234357438265,408.7023658288375,9.0,1879.0,566.0507804165504,196.78245534252653,1.0,1078.0,525.6808642002607,8.565273721732366,462.648345947266,584.096893310547,25.88230300837729,57.607080099980536,0.0,1016.12281764207,-123.41030546559722,3123.824421608361,-73898.1968019392,77450.3104610784,1812.381820979048,1091.1601469316702,1.0,3742.0,1809.281840156396,1089.4716896487707,1.0,3739.0,981.2624484799776,411.5198372727278,56.6312121446232,1865.32047093897,562.9491177645417,194.48227576399015,92.6753940376365,1061.40523970365,566943.4766795998,324442.3220627177,4.66515,1146143.47935,567285.0354151833,324422.5541881059,354.71965,1147268.76385,341.55873558351476,282.7825883535894,60.1392999999225,2274.81334999995,0.19044440580606362,0.06692020496273415,0.0057818381044038,0.588339565320973,2093.8691263487644,1188.400803158261,1.0,4139.0,2093.306294387968,1188.13985122953,1.0,4138.0,604348.2681094988,320753.5864331021,354.71965,1146093.31585,604388.1383455239,320754.5756979511,379.7526,1146118.54745,39.87023602505947,19.64249214901505,6.24060000001919,108.231900000013,5.560289429529408,5.355606318153218,0.0207749316872328,27.3014952255378,194.08491803387838,147.54042807423397,30.0373719289077,1016.12281764207,7584.196782876427,5207.931990259896,8.26765591261658,77450.3104610784,-8352.83047276449,7022.302054398286,-73898.1968019392,-0.341392378683382,187.16494606018256,113.76715004003962,0.0,359.934218422114
12,1675773423.9016979,269.1001164766661,1675772958.0439465,1675773890.001644,55953.0,32304.335274077377,1,111905,914.4438671075421,405.628824332213,4.0,1913.0,546.6923380015311,224.91090458724887,1.0,1080.0,914.4661826783932,405.00254248462716,4.0,1913.0,546.7374626619234,224.52881134672106,1.0,1079.0,538.5453925679126,15.73535636990159,475.654998779297,703.391265869141,26.918721396776156,42.92972260798112,0.0,589.49063911501,-32.72841761435238,2518.2214706134873,-54480.6908067085,25572.289482009,1347.3389219561695,789.1535688238541,1.0,2743.0,1346.195756611351,788.6733017181897,1.0,2741.0,915.4280280926077,407.40405348047113,91.5171339144631,1840.59722222222,551.6586850600104,222.75837391354094,9.77777777777778,1065.64111874776,515470.49112203415,239185.0708622913,9.1878,931893.8874,515756.7206480742,239168.26017727243,325.9371,931977.3121,286.22952604010464,238.9955032929814,65.4452000000747,2508.16675000009,0.287857536645857,0.09502584971680601,0.0736915205366811,0.93145504623709,2330.4765619509453,1254.080391929961,1.0,4416.0,2329.6402867585043,1253.9723789933528,1.0,4415.0,536575.329965486,242540.9253901014,325.9371,931885.6399,536616.1793433903,242545.18478944444,334.19845,931893.8874,40.849377904279535,24.003332522281713,6.70700000005309,133.318100000033,4.462236989659498,5.08457673022088,0.0611023309741717,23.1791059626825,134.97816369651892,108.1585271116236,30.0006732158587,589.49063911501,5823.890868219315,4265.988275596183,44.8337140624782,25572.289482009,-5854.019136394556,4705.111998206624,-54480.6908067085,-5.51268639095896,174.25236738883805,111.14537669056769,0.0,359.954108316171
13,1676638005.4377446,349.5404055863683,1676637400.0331976,1676638610.835919,72657.5,41948.682845829615,1,145314,868.4150605746942,415.4348641103977,2.0,1891.0,548.5966142358149,205.96076375999994,3.0,1076.0,868.3858605591435,414.82552908339784,11.3333333333333,1877.0,548.6120894800425,205.52349469821726,3.0,1076.0,643.0087964670084,5.598922908839282,607.504699707031,672.008911132813,21.174259126296935,47.87129482128709,0.0,806.93236797453,-61.85905675546825,2863.72904588807,-45372.4167200351,26522.620089622,1769.2213894397203,1045.6648787496667,1.0,3530.0,1767.4534030885172,1044.6919598078105,1.0,3528.0,868.660920362036,415.86998830464995,25.7993756804327,1812.57575391897,545.8474701130874,205.0489454675424,18.6189448052355,1042.70238095238,604940.2397289235,351261.54584173154,7.41405,1210118.85275,605452.284165712,351410.2419661879,315.77335,1211143.76685,512.0444367883043,819.2368975273398,66.0997000000207,8124.31434999989,0.21116426168606442,0.1050774874765443,0.0532142082315438,0.896275306626573,1983.9592834998277,1112.6378991360812,1.0,3878.0,1983.9592834998277,1112.6378991360812,1.0,3878.0,617064.5828538167,340329.42369732476,315.77335,1210093.8511,617104.4111515053,340330.82570253994,357.59205,1210118.85275,39.828297688598575,16.445406024834387,7.20279999997001,91.8013999998802,5.224636049120482,4.65217587498843,0.195514730066789,24.2159114477305,185.76652456904117,138.99776039439027,30.0115291610905,806.93236797453,8054.66475432628,5318.3205647668865,9.64929463559036,26522.620089622,-8934.109649074035,6844.854192306942,-45372.4167200351,-0.665275103886944,178.15942669542648,113.40501216840386,0.0,359.856041057928
14,1676809047.9357276,336.5468818275743,1676808465.027,1676809630.7788825,69960.5,40391.56916981562,1,139920,1051.7173801963575,435.4533665536319,1.0,1920.0,430.0589066024681,219.85314887188446,0.0,1080.0,1051.6620801245788,435.40327172696885,1.0,1920.0,430.04487896422944,219.70102247374123,0.0,1080.0,652.2149037085047,18.69010902701853,358.880096435547,722.688842773438,101.03944423300548,97.07949539495405,0.0,621.006730881017,53.611597632270666,7688.2629478334065,-29556.5998244745,38281.1522687198,2.9245283018867925,1.1410025383200648,1.0,4.0,2.9245283018867925,1.1410025383200648,1.0,4.0,645.3879638164616,318.2936181000977,293.395099965511,976.467711229616,471.21780058841193,24.708618604315866,452.014850023377,508.864696585585,660522.5297424529,210602.37222613354,246847.76615,850226.30425,660658.5830018867,210655.30848401473,246914.3155,850426.45295,136.0532594339389,59.8703491023025,66.5493500000448,200.148699999903,0.3180739908455846,0.10655908774052641,0.194216796674693,0.487653696246368,129.6903460837887,74.8919338093064,1.0,256.0,129.6903460837887,74.8919338093064,1.0,256.0,693821.6627346084,276654.1224813994,13086.07565,1164093.306,693852.5191095629,276658.2438297675,13102.79295,1164101.65195,30.856374954466133,26.50933568481821,7.09704999998212,133.2196999999,2.263050971802982,2.382754508780085,0.0,11.3263440432542,170.77178761793684,107.78374701499585,30.3951022953078,621.006730881017,7339.31971961633,6316.7237009664495,2.45517425736145,38281.1522687198,-9525.703206315337,7847.212270230139,-29556.5998244745,-75.0814944617054,143.4764493910052,98.52187782117362,0.0,352.487855896947
15,1679398718.9301481,225.14832923730097,1679398329.0239997,1679399108.8059976,46802.5,27021.291635794663,1,93604,922.8107900943396,419.25283249350423,2.0,1910.0,566.0115111466466,220.7234503967111,8.0,1077.0,922.778791273585,418.52730588438726,2.0,1910.0,566.0231751481515,220.35246648937456,8.0,1077.0,635.9073563174555,15.867917210566857,570.126220703125,766.515991210938,25.63490531915922,52.99051526485782,0.0,655.797878848768,-43.353370796512905,2749.5817537928206,-48635.2538156238,20145.4012725779,1227.6459106215398,707.313551472144,1.0,2438.0,1226.5043958086144,706.0108202151005,1.0,2436.0,924.9618398390966,423.1547889850007,28.9848484848485,1811.4,568.0922539251106,221.64772440017035,82.9777777777778,1045.77124183007,381442.717733315,212610.24112338043,216.7112,779226.74365,381820.044146532,212628.40891615069,725.00215,780051.65155,377.3264132169977,359.8954170121766,65.9561999998987,2741.42795000001,0.18436220940126055,0.07704543083891263,0.0482116934978116,0.670497952358943,1366.878625649221,778.6113338042068,1.0,2720.0,1365.315162656862,778.3528588286978,1.0,2718.0,387179.65951461444,212446.6033450432,158.36595,779201.7466,387227.8370498921,212447.66471089478,175.39575,779226.74365,48.17753527766597,19.112351240190044,7.51729999999952,116.603899999987,6.299620049325615,4.87268042899182,0.188909932639591,22.5376532976374,186.20260080020887,112.31422096468478,30.0294896527398,655.797878848768,7448.930890715163,3803.8320741670304,23.8308329313702,20145.4012725779,-7751.738055178028,4726.998438592293,-48635.2538156238,-6.90322733389355,192.3172552998728,114.60089538480005,0.0,359.946251629732
16,1677840709.4368348,227.14705313239688,1677840316.0244367,1677841102.842831,47216.5,27260.314647242547,1,94432,985.5265162371304,414.2109097164838,15.0,1904.5,576.9391727762566,204.42235473549016,0.0,1079.0,985.4651465714265,413.411253565382,15.0,1897.0,576.9597484762829,203.9970089995156,1.0,1066.0,669.4579968639151,15.097276472163136,579.810668945313,785.341949462891,24.25523899854303,52.03279077839806,0.0,650.884380689521,-115.43165359571805,2907.6586348969486,-47246.872046607,26648.9603945047,1300.3092100907104,804.310634775534,1.0,2713.0,1299.3411195118715,803.0868104264731,1.0,2711.0,986.8233547243892,418.59190926956865,47.7559523809524,1847.80283813307,575.8200779070822,204.19863645081196,21.5606060606061,1040.1875,389085.9019279805,226808.1811749745,11.55625,786349.83655,389460.5226413362,226679.66878583326,578.20675,787033.0676,374.620713355625,623.547479767404,66.5460999999195,6216.22665,0.20361308424517716,0.10555532423123624,0.0476747072483228,0.818720746594428,1590.9841244515358,877.1439140609781,1.0,3097.0,1590.9841244515358,877.1439140609781,1.0,3097.0,415818.48179632635,216546.93371719154,578.20675,786341.4821,415862.45226666535,216547.93055494956,611.49675,786349.83655,43.97047033904966,19.760719853466238,7.0734999999986,133.293050000008,5.412180755811019,4.641752961689206,0.166345416942485,21.4011819303705,182.21201819650324,128.49060447053043,30.0009659223773,650.884380689521,7129.652719936777,4427.765279162689,11.1863620886174,26648.9603945047,-8001.5500157539755,6145.978860028416,-47246.872046607,-1.03787278930499,177.80320398936053,115.52542700207825,0.0539381149327738,359.934519137637
17,1676289478.627988,273.4452337177557,1676289005.0219998,1676289952.230605,56839.5,32816.15628771901,1,113678,956.5776613353086,414.65485711563304,1.0,1902.0,566.9847118275443,214.29197624311436,23.0,1080.0,956.5499468083486,413.80666004792903,1.0,1896.0,566.9754441916215,213.72913417660735,23.0,1080.0,677.014750403805,7.993337028239082,590.048706054688,740.573303222656,27.435522782284213,50.56265455783332,0.0,676.422717463827,-14.372897875134633,2719.749543243464,-41104.1655720552,32483.2160461697,1565.4668336548984,931.4265830057142,1.0,3157.0,1564.3421305344978,930.2827059483209,1.0,3155.0,956.677079544526,416.18159407081504,22.9609549592615,1810.33333333333,565.90088946767,211.70086171369107,50.8680555555556,1066.75925925926,468734.0604624294,273801.70403024094,8.94555,946719.06505,469128.86167069187,273785.964333596,483.92345,947477.31425,394.80120826253227,542.4884361941778,65.7254499999981,4724.65360000001,0.2557691785373122,0.10131842054772543,0.0469445218233392,0.869590723159363,1956.9451269935028,1090.234564123554,1.0,3838.0,1956.9451269935028,1090.234564123554,1.0,3838.0,484954.44864317775,264009.66457782616,483.92345,946685.74635,485003.1795392144,264011.22527837416,500.5783,946719.06505,48.73089603662128,20.98966787861636,7.89485000004061,141.816850000003,5.968152817879419,4.862950394894234,0.129960160227917,20.8907500295354,175.96597460691262,116.70423481203181,30.012464522882,676.422717463827,7101.538991962715,4339.192028428244,14.1372467939403,32483.2160461697,-7377.627643646499,4980.385903903371,-41104.1655720552,-3.01165498127308,189.42637179725978,118.37417821435172,0.0,359.932261178934
18,1677069471.1532052,348.77865398927815,1677068867.0153012,1677070075.2719924,72555.0,41889.50444323733,1,145109,959.9135988104954,447.4920218969951,7.5,1920.0,572.6474685179569,234.8948590554483,3.0,1080.0,959.9133491337707,447.47693560778464,7.5,1920.0,572.6479609222001,234.8880558453187,3.0,1080.0,563.7478177744416,36.18690489195349,411.973388671875,792.204406738281,27.104485583850444,42.90213137441484,0.633758552425585,390.434452566906,56.49737982556996,3227.407126892927,-19170.2277963558,19834.9121471916,7.55663430420712,4.528502411378224,1.0,17.0,7.55663430420712,4.528502411378224,1.0,17.0,1420.7815467693908,518.2755383598944,61.2039287130334,1804.03176435599,819.852983882908,280.75484542975965,276.790426584287,1072.5360708205,348564.918194822,314900.65707223694,96507.22755,1175758.67415,348869.3281435275,314777.5768407573,96632.3565,1175833.6449,304.4099487055078,268.94711797730014,66.649700000009,725.516650000005,0.19729284640904135,0.05905722149194292,0.075709828815134,0.355242052067339,36.983050847457626,20.765678064647254,1.0,74.0,36.983050847457626,20.765678064647254,1.0,74.0,668051.1871995763,341912.31427866896,96300.16495,1179233.3442,668068.619692373,341911.93773719616,96308.6876,1179241.68165,17.43249279659679,8.443145136520275,7.76435000007041,33.341099999845,1.6389972238047257,1.1269031956309106,0.281256860084697,4.32579554455254,110.4054102983054,92.3741637766678,30.1003991742543,390.434452566906,5000.61297739779,5027.217193634291,778.108439955112,19834.9121471916,-5397.126530178572,6213.131126975372,-19170.2277963558,-35.6351167999966,135.32219159978675,115.77619836758299,0.513849716354017,355.236358309274
19,1676466211.9609275,366.02814779079415,1676465578.0150175,1676466845.887683,76085.5,43927.83956862285,1,152170,953.0980321131274,419.73458109606105,0.0,1917.0,534.5503703548272,193.4588750519061,23.0,1080.0,953.1101087852506,418.99187335111225,4.0,1917.0,534.5480575314807,192.99030982857553,23.0,1080.0,656.411016995207,9.404383404045303,611.015319824219,692.484069824219,25.454598864475116,47.69581238847682,0.0,715.398902840661,-14.946598876622637,2484.5389938784538,-48231.1245411406,25256.6698298044,1858.8969675222804,1086.7732735998661,1.0,3822.0,1858.389007136597,1086.4549294794554,1.0,3821.0,949.4029527799845,424.99551927973584,33.2352941176471,1854.39829233791,528.9453476675039,189.45437199561133,97.1333333333333,1075.33423326241,621156.708244437,359056.47676069714,873.58045,1267631.6488,621560.8376362979,359043.29898150713,973.5668,1268181.52585,404.12939186095696,356.7489308343977,66.5020000000077,2883.10674999992,0.23892886912940767,0.09121519226698936,0.0671341827938504,0.677675891876147,2334.663168134344,1323.875067503279,1.0,4675.0,2333.021608889344,1323.6608000560882,1.0,4673.0,647505.3512730083,359775.1567404792,98.7107,1267623.2969,647555.9629882115,359774.7644521897,115.32035,1267631.6488,50.61171520325741,26.03402442322699,7.40265000006184,133.263000000035,6.694771501582115,5.689863580382314,0.125599052307428,22.6554017555329,174.23160037376152,112.423315381324,30.0258667960848,715.398902840661,7320.021432911051,4324.187808540243,40.8534232154589,25256.6698298044,-6900.661189428401,4451.604051755911,-48231.1245411406,-0.187582640339253,183.9532892931557,117.33010210401974,0.0,359.948007473878
20,1675151168.7502952,176.53738240590732,1675150863.015998,1675151474.508068,36698.5,21187.74451579655,1,73396,957.4909337193968,397.812846961299,7.0,1920.0,516.5542468839816,214.42161973141407,0.0,1078.0,957.5202348871431,396.80738910982626,7.0,1917.0,516.5636033641925,213.73231210713658,0.0,1078.0,659.2376887695838,5.32909603295748,562.229675292969,675.595336914063,29.0211743149618,54.25552798091222,0.0,843.963511860452,-62.91941850617661,3315.4472196715387,-68267.3432792691,35247.9508126605,910.8858290201678,549.1078335691985,1.0,1872.0,908.9359931421224,548.7749577188039,1.0,1869.0,954.0848136238956,398.98175377793234,48.2996477937905,1860.94444444444,506.90703073555005,207.57074058297042,11.7907787029974,1016.3137254902,305716.13407576026,172948.48978137365,27.08765,611370.53035,306132.26912703546,172867.14723104975,102.11165,611553.84535,416.135051275209,480.53602294486785,66.2738000000027,2824.70455,0.2507884911595403,0.07509649356989388,0.0702985547596796,0.695546226311702,1293.023645220215,701.8917101294688,1.0,2495.0,1289.5477157360406,701.5521260240344,1.0,2491.0,326808.157544317,169530.44259524043,18.75635,611353.85485,326851.946081028,169532.4073622779,27.08765,611370.53035,43.78853671098017,18.161757306897986,7.62804999999935,100.058950000006,5.608846839925109,4.500877352779402,0.0992353957311813,19.6052636797023,189.67739536583727,132.65177114556485,30.0875944231139,843.963511860452,8279.138076593064,5307.374608101904,24.9970508218789,35247.9508126605,-9023.875777273137,6616.577380641948,-68267.3432792691,-3.08722133930749,183.512018960608,114.09529517818376,0.0419135108213285,359.953830969289
21,1676633608.2204685,426.21069712084653,1676632870.015004,1676634346.312632,88597.5,51151.64613675693,1,177194,933.4729395106402,453.1779733181099,0.0,1920.0,542.1988108265344,199.39171106083512,0.0,1080.0,933.4516443100694,452.3673844880506,0.0,1920.0,542.228619810785,198.27107900399565,0.0,1080.0,552.3561279947972,23.55902011208886,502.458770751953,707.991851806641,40.13533104781655,56.206483314935575,0.0,1006.9395971001,-49.739788328677896,3519.7052229056458,-63958.8838093391,40382.8198379144,1730.7534753897473,1061.1825093127425,1.0,3569.0,1730.7534753897473,1061.1825093127425,1.0,3569.0,916.0551006006112,470.87399699280235,34.2207678644872,1880.92179793708,486.1241233009541,162.05271302007938,18.0413359327326,1057.35063401641,638168.0090462631,408235.12710865156,1420.87885,1475596.94605,638403.7473076003,408235.6636712455,1570.84185,1475671.97535,235.73826133705504,161.31800786747408,65.562249999959,1366.51195000019,0.3164560085409068,0.09312435112136908,0.0376975183518545,1.06475746671928,5203.727977955492,2950.391446895625,1.0,10444.0,5203.727977955492,2950.391446895625,1.0,10444.0,721960.4628775946,382294.549811617,579.32045,1475863.5926,722004.8003847861,382295.176422941,595.99295,1475871.9252,44.33750719142242,29.284856593476892,7.09799999999814,208.332249999978,4.706964595276219,5.477161382525503,0.0188747250631787,25.5727913403949,146.22111866902526,117.5673020822725,30.0068622199446,1006.9395971001,6497.426179921682,4723.71742291208,4.6946924402092,40382.8198379144,-6688.18544024202,5782.756028473462,-63958.8838093391,-0.430077727957664,176.82746198510733,108.28213321262288,0.0,359.954163386168
22,1675856740.2123015,325.172672939094,1675856177.023403,1675857303.393317,67592.5,39024.40373236556,1,135184,944.5138728231474,418.23679833336706,2.0,1912.0,534.4218255237486,221.818036682948,0.0,1080.0,944.4773346735485,417.3823608638327,2.0,1890.83333333333,534.4690881710113,221.26521535493762,0.0,1080.0,655.5789120347747,21.455537565063377,561.077087402344,730.631286621094,29.673700206521808,53.681538161329456,0.0,742.306208000654,-123.74628798285949,3035.7220668004493,-52733.2513938948,30527.0763801521,1875.198840869348,1076.4558237098042,1.0,3744.0,1874.4142033129067,1076.0003256573634,1.0,3743.0,940.7625404404669,420.54240632084185,41.2859478477716,1865.1350792793,534.7626198159265,220.53205233490675,23.6665165769233,1063.9213576356,562251.3310700969,319843.85454890033,340.20125,1126046.3631,562553.2034685016,319841.0357017765,598.5185,1126654.6581,301.872398404698,210.2078941772309,66.3137500000885,1958.141,0.2674444051732994,0.08887130432277969,0.0498500308780269,0.861458853837653,2588.056024991038,1448.5810469244677,1.0,5078.0,2585.453390698627,1448.3375564189726,1.0,5075.0,576411.758661269,323615.2699771229,40.23585,1126021.42565,576455.9156843063,323616.1766019951,48.5898,1126046.3631,44.15702303733298,20.744138333424697,6.76715000008699,133.397950000071,5.526865382208509,4.8662924449694795,0.0778693546221636,21.5976522288176,179.00377929328556,134.1175696844194,30.0073416649925,742.306208000654,6913.0621177295325,4538.417985603397,12.8679067175444,30527.0763801521,-7951.27314347378,6061.23692993047,-52733.2513938948,-0.34548941804284,178.6892763593083,116.48116284875822,0.0,359.95189272372
23,1679919638.143129,412.30029572098334,1679918924.0258088,1679920351.8296824,85705.5,49481.94915825366,1,171410,948.8076806851516,433.59445236993446,0.0,1919.0,532.305915490878,196.65706872852255,0.0,1079.0,948.7897006146907,433.23906138612625,0.0,1919.0,532.316729547675,196.1500987552974,0.0,1078.0,631.8103700798962,11.255315834732283,581.18603515625,699.399047851563,24.89130845777068,38.291967441241745,0.0,1099.7718782436,7.366132349160508,2349.5101931999693,-93265.8867814642,34681.423633945,1532.2143573024211,864.0500126062789,1.0,2967.0,1531.6226385447512,863.159322038685,1.0,2964.0,965.4014070186652,432.1507482171139,19.125,1864.48873389764,482.0526452534548,161.49253630648516,7.86512235608619,1054.86111111111,704967.3885175687,404287.3662923208,40.1071,1427811.9084,705307.3250127508,404300.89894860785,265.01635,1428103.54285,339.9364951820308,263.77669914044446,66.3243500001263,2266.49335,0.2475748243327667,0.07667331807638768,0.030324389768256,0.90113874750929,2682.137687427912,1470.341450690132,1.0,5111.0,2680.1039157712553,1469.7255501106322,1.0,5108.0,681296.8720913458,402291.8803959836,31.7122,1427803.6047,681333.5665034709,402294.9709119313,40.1071,1427811.9084,36.694412125144694,24.76448339717926,6.75955000007525,141.644299999927,3.817426992541142,4.394999880919671,0.0509096051854915,21.5873583277097,123.85293513188996,92.00951405589316,30.0033018036776,1099.7718782436,5290.477057694532,3836.712426955695,5.05435448630279,34681.423633945,-5406.203240777141,4766.998972150568,-93265.8867814642,-1.05079444665203,185.97567901665354,114.02201555332725,0.0,359.806597259404
24,1676726179.9420311,340.6072804874153,1676725590.0130136,1676726769.8617485,70802.0,40877.409421341756,1,141603,1011.8534478857091,408.83639333069567,19.0,1919.0,507.2279847874315,193.03952050174448,0.0,1080.0,1011.7531265557349,408.0788205546927,19.0,1919.0,507.24773496727585,192.25609742184344,0.0,1080.0,679.681050797704,10.925177606518236,445.661987304687,709.667907714844,24.66571510482409,39.25376165704626,0.0,795.821441341394,-57.551181250346595,2692.4574897438183,-66443.043595538,44394.3281992424,1607.8041820831932,937.4606586582212,1.0,3243.0,1606.5513230481533,936.776360784018,1.0,3241.0,1010.116208356546,415.7242151812035,50.4722222222222,1870.22916666667,485.23867537173686,176.00787533273478,8.69284404637737,1059.39583333333,585857.6328610377,341177.16858122434,9.84365,1179471.63855,586459.6580458689,341131.60387250554,268.2068,1180113.1377,602.0251848310737,906.3445808346316,65.8031499999343,6066.15945000015,0.2858670769035356,0.08090426709093738,0.0722020250237481,0.770904580093496,2843.2618551793894,1572.929559773873,1.0,5473.0,2843.2618551793894,1572.929559773873,1.0,5473.0,609786.8258892128,335996.3664510965,268.2068,1179463.2153,609824.0075416077,335998.6368252403,318.19215,1179471.63855,37.18165239483657,20.501084869603044,6.84130000000005,116.849950000062,3.585356267093658,3.8087553037020103,0.0398216965890871,25.7106902166349,137.20632918614055,115.94097688502744,30.0026715411915,795.821441341394,6217.359821426651,4836.634637294107,8.7942288118035,44394.3281992424,-6941.087800314981,6640.707852277085,-66443.043595538,-0.0350410770664778,177.1521816676149,111.65933168885223,0.0,359.983382895039
25,1676812960.6809623,327.17459151412976,1676812394.0220006,1676813527.32434,68008.0,39264.29276921548,1,136015,922.0186936158932,418.54060228461344,26.0,1917.0,545.8088983256099,207.49866648370872,1.0,1080.0,922.0027755239755,418.0466492027778,26.0,1917.0,545.8695310523738,207.13726534255144,1.0,1080.0,633.3805408760303,3.49422173428224,505.407104492188,646.4609375,21.958918572812834,45.65393155253714,0.0,864.085141227349,-62.157173175139924,2428.1711973757115,-68985.5808479334,29020.5764307294,1643.7204553157835,955.8130220686613,1.0,3203.0,1641.7454214869804,955.2923546063611,1.0,3200.0,916.3941532633373,422.3022364446763,100.840200021559,1868.42609834134,543.6424410597473,207.22654831322978,16.8948613142581,1064.95135318621,559173.6918219561,325976.6009327522,6.02145,1133055.0521,559668.99880242,326144.0578977924,122.7818,1133546.43675,495.3069804640719,724.4722105351979,66.4610500000417,6291.14784999995,0.21173732035200066,0.09264084479446462,0.0618522262688994,0.698069562909932,1835.0104433364775,1032.3863995024283,1.0,3660.0,1834.1340206185566,1032.311399808567,1.0,3659.0,552915.6102999325,306859.7575042742,122.7818,1133038.10465,552960.524231084,306860.01832564006,131.1065,1133055.0521,44.91393115146243,19.88480774106391,7.3485,125.054349999991,5.625787112767381,4.868846559104792,0.143160433931806,21.0639503333839,172.26497758628068,117.02094046564426,30.0211446076996,864.085141227349,6985.6315289980685,4078.194171567046,5.8251674508848,29020.5764307294,-7230.957733643865,4968.247228791988,-68985.5808479334,-4.13212178280291,190.27078776112344,110.82273272279708,0.0,359.959820638064
26,1678801425.7662919,326.0562360995151,1678800861.026914,1678801990.479787,67780.0,39132.65690783935,1,135559,852.1862148496407,424.38084041579515,1.0,1915.0,483.0652797193457,202.0242861107993,0.0,1080.0,852.1775185546585,423.5943711808039,4.0,1915.0,483.0621870612922,200.89660268926195,0.0,1080.0,600.5021640755364,9.821964501696595,550.005432128906,708.008850097656,33.08053839469293,45.703330833286486,0.0,920.746274743774,-10.846265660068132,2814.6699623202203,-39175.9085197025,44877.3763319884,1464.7974967528635,860.4520256826604,1.0,2955.0,1464.026766326425,859.7749472572274,1.0,2953.0,844.1095510990182,418.05397011494443,30.1432878776733,1809.69298245614,490.6644964259971,194.2221916607104,52.3645376751599,1016.43914468954,524043.87125753344,340432.176660902,19.59635,1129299.4194,524316.6125251388,340446.54259364377,302.99135,1129682.5441,272.74126760538496,199.70051879298222,65.8001999999997,1508.20144999982,0.3070774380355327,0.08780235365822608,0.0804882294990685,0.787680686240799,3366.0853087229457,1920.951660815085,2.0,6644.0,3365.0853087229457,1920.951660815085,1.0,6643.0,577009.9997321793,332371.6303662884,302.99135,1129257.5956,577054.2700653049,332373.17046225216,336.3955,1129299.4194,44.27033312564374,28.490668754290738,7.26075000001583,166.618950000033,4.550132265700289,5.077543999144574,0.0079004747573307,26.5242738396971,132.5995288619523,98.27664317179737,30.0217195586342,920.746274743774,5889.146827136126,4157.036887406266,1.15013686890749,44877.3763319884,-5705.102054006602,4557.45924828772,-39175.9085197025,-0.183970125935052,183.40750426614582,111.40635610144518,0.0,359.967165745994
