Student_ID,EEG_UnixTime_mean,EEG_UnixTime_std,EEG_UnixTime_min,EEG_UnixTime_max,EEG_Delta_TP9_mean,EEG_Delta_TP9_std,EEG_Delta_TP9_min,EEG_Delta_TP9_max,EEG_Delta_AF7_mean,EEG_Delta_AF7_std,EEG_Delta_AF7_min,EEG_Delta_AF7_max,EEG_Delta_AF8_mean,EEG_Delta_AF8_std,EEG_Delta_AF8_min,EEG_Delta_AF8_max,EEG_Delta_TP10_mean,EEG_Delta_TP10_std,EEG_Delta_TP10_min,EEG_Delta_TP10_max,EEG_Theta_TP9_mean,EEG_Theta_TP9_std,EEG_Theta_TP9_min,EEG_Theta_TP9_max,EEG_Theta_AF7_mean,EEG_Theta_AF7_std,EEG_Theta_AF7_min,EEG_Theta_AF7_max,EEG_Theta_AF8_mean,EEG_Theta_AF8_std,EEG_Theta_AF8_min,EEG_Theta_AF8_max,EEG_Theta_TP10_mean,EEG_Theta_TP10_std,EEG_Theta_TP10_min,EEG_Theta_TP10_max,EEG_Alpha_TP9_mean,EEG_Alpha_TP9_std,EEG_Alpha_TP9_min,EEG_Alpha_TP9_max,EEG_Alpha_AF7_mean,EEG_Alpha_AF7_std,EEG_Alpha_AF7_min,EEG_Alpha_AF7_max,EEG_Alpha_AF8_mean,EEG_Alpha_AF8_std,EEG_Alpha_AF8_min,EEG_Alpha_AF8_max,EEG_Alpha_TP10_mean,EEG_Alpha_TP10_std,EEG_Alpha_TP10_min,EEG_Alpha_TP10_max,EEG_Beta_TP9_mean,EEG_Beta_TP9_std,EEG_Beta_TP9_min,EEG_Beta_TP9_max,EEG_Beta_AF7_mean,EEG_Beta_AF7_std,EEG_Beta_AF7_min,EEG_Beta_AF7_max,EEG_Beta_AF8_mean,EEG_Beta_AF8_std,EEG_Beta_AF8_min,EEG_Beta_AF8_max,EEG_Beta_TP10_mean,EEG_Beta_TP10_std,EEG_Beta_TP10_min,EEG_Beta_TP10_max,EEG_Gamma_TP9_mean,EEG_Gamma_TP9_std,EEG_Gamma_TP9_min,EEG_Gamma_TP9_max,EEG_Gamma_AF7_mean,EEG_Gamma_AF7_std,EEG_Gamma_AF7_min,EEG_Gamma_AF7_max,EEG_Gamma_AF8_mean,EEG_Gamma_AF8_std,EEG_Gamma_AF8_min,EEG_Gamma_AF8_max,EEG_Gamma_TP10_mean,EEG_Gamma_TP10_std,EEG_Gamma_TP10_min,EEG_Gamma_TP10_max,EEG_RAW_TP9_mean,EEG_RAW_TP9_std,EEG_RAW_TP9_min,EEG_RAW_TP9_max,EEG_RAW_AF7_mean,EEG_RAW_AF7_std,EEG_RAW_AF7_min,EEG_RAW_AF7_max,EEG_RAW_AF8_mean,EEG_RAW_AF8_std,EEG_RAW_AF8_min,EEG_RAW_AF8_max,EEG_RAW_TP10_mean,EEG_RAW_TP10_std,EEG_RAW_TP10_min,EEG_RAW_TP10_max,EEG_AUX_RIGHT_mean,EEG_AUX_RIGHT_std,EEG_AUX_RIGHT_min,EEG_AUX_RIGHT_max,EEG_Accelerometer_X_mean,EEG_Accelerometer_X_std,EEG_Accelerometer_X_min,EEG_Accelerometer_X_max,EEG_Accelerometer_Y_mean,EEG_Accelerometer_Y_std,EEG_Accelerometer_Y_min,EEG_Accelerometer_Y_max,EEG_Accelerometer_Z_mean,EEG_Accelerometer_Z_std,EEG_Accelerometer_Z_min,EEG_Accelerometer_Z_max,EEG_Gyro_X_mean,EEG_Gyro_X_std,EEG_Gyro_X_min,EEG_Gyro_X_max,EEG_Gyro_Y_mean,EEG_Gyro_Y_std,EEG_Gyro_Y_min,EEG_Gyro_Y_max,EEG_Gyro_Z_mean,EEG_Gyro_Z_std,EEG_Gyro_Z_min,EEG_Gyro_Z_max,EEG_HeadBandOn_mean,EEG_HeadBandOn_std,EEG_HeadBandOn_min,EEG_HeadBandOn_max,EEG_HSI_TP9_mean,EEG_HSI_TP9_std,EEG_HSI_TP9_min,EEG_HSI_TP9_max,EEG_HSI_AF7_mean,EEG_HSI_AF7_std,EEG_HSI_AF7_min,EEG_HSI_AF7_max,EEG_HSI_AF8_mean,EEG_HSI_AF8_std,EEG_HSI_AF8_min,EEG_HSI_AF8_max,EEG_HSI_TP10_mean,EEG_HSI_TP10_std,EEG_HSI_TP10_min,EEG_HSI_TP10_max,EEG_Battery_mean,EEG_Battery_std,EEG_Battery_min,EEG_Battery_max,IVT_UnixTime_mean,IVT_UnixTime_std,IVT_UnixTime_min,IVT_UnixTime_max,IVT_Row_mean,IVT_Row_std,IVT_Row_min,IVT_Row_max,IVT_Gaze X_mean,IVT_Gaze X_std,IVT_Gaze X_min,IVT_Gaze X_max,IVT_Gaze Y_mean,IVT_Gaze Y_std,IVT_Gaze Y_min,IVT_Gaze Y_max,IVT_Interpolated Gaze X_mean,IVT_Interpolated Gaze X_std,IVT_Interpolated Gaze X_min,IVT_Interpolated Gaze X_max,IVT_Interpolated Gaze Y_mean,IVT_Interpolated Gaze Y_std,IVT_Interpolated Gaze Y_min,IVT_Interpolated Gaze Y_max,IVT_Interpolated Distance_mean,IVT_Interpolated Distance_std,IVT_Interpolated Distance_min,IVT_Interpolated Distance_max,IVT_Gaze Velocity_mean,IVT_Gaze Velocity_std,IVT_Gaze Velocity_min,IVT_Gaze Velocity_max,IVT_Gaze Acceleration_mean,IVT_Gaze Acceleration_std,IVT_Gaze Acceleration_min,IVT_Gaze Acceleration_max,IVT_Fixation Index_mean,IVT_Fixation Index_std,IVT_Fixation Index_min,IVT_Fixation Index_max,IVT_Fixation Index by Stimulus_mean,IVT_Fixation Index by Stimulus_std,IVT_Fixation Index by Stimulus_min,IVT_Fixation Index by Stimulus_max,IVT_Fixation X_mean,IVT_Fixation X_std,IVT_Fixation X_min,IVT_Fixation X_max,IVT_Fixation Y_mean,IVT_Fixation Y_std,IVT_Fixation Y_min,IVT_Fixation Y_max,IVT_Fixation Start_mean,IVT_Fixation Start_std,IVT_Fixation Start_min,IVT_Fixation Start_max,IVT_Fixation End_mean,IVT_Fixation End_std,IVT_Fixation End_min,IVT_Fixation End_max,IVT_Fixation Duration_mean,IVT_Fixation Duration_std,IVT_Fixation Duration_min,IVT_Fixation Duration_max,IVT_Fixation Dispersion_mean,IVT_Fixation Dispersion_std,IVT_Fixation Dispersion_min,IVT_Fixation Dispersion_max,IVT_Saccade Index_mean,IVT_Saccade Index_std,IVT_Saccade Index_min,IVT_Saccade Index_max,IVT_Saccade Index by Stimulus_mean,IVT_Saccade Index by Stimulus_std,IVT_Saccade Index by Stimulus_min,IVT_Saccade Index by Stimulus_max,IVT_Saccade Start_mean,IVT_Saccade Start_std,IVT_Saccade Start_min,IVT_Saccade Start_max,IVT_Saccade End_mean,IVT_Saccade End_std,IVT_Saccade End_min,IVT_Saccade End_max,IVT_Saccade Duration_mean,IVT_Saccade Duration_std,IVT_Saccade Duration_min,IVT_Saccade Duration_max,IVT_Saccade Amplitude_mean,IVT_Saccade Amplitude_std,IVT_Saccade Amplitude_min,IVT_Saccade Amplitude_max,IVT_Saccade Peak Velocity_mean,IVT_Saccade Peak Velocity_std,IVT_Saccade Peak Velocity_min,IVT_Saccade Peak Velocity_max,IVT_Saccade Peak Acceleration_mean,IVT_Saccade Peak Acceleration_std,IVT_Saccade Peak Acceleration_min,IVT_Saccade Peak Acceleration_max,IVT_Saccade Peak Deceleration_mean,IVT_Saccade Peak Deceleration_std,IVT_Saccade Peak Deceleration_min,IVT_Saccade Peak Deceleration_max,IVT_Saccade Direction_mean,IVT_Saccade Direction_std,IVT_Saccade Direction_min,IVT_Saccade Direction_max,EYE_UnixTime_mean,EYE_UnixTime_std,EYE_UnixTime_min,EYE_UnixTime_max,EYE_Row_mean,EYE_Row_std,EYE_Row_min,EYE_Row_max,EYE_ET_GazeLeftx_mean,EYE_ET_GazeLeftx_std,EYE_ET_GazeLeftx_min,EYE_ET_GazeLeftx_max,EYE_ET_GazeLefty_mean,EYE_ET_GazeLefty_std,EYE_ET_GazeLefty_min,EYE_ET_GazeLefty_max,EYE_ET_GazeRightx_mean,EYE_ET_GazeRightx_std,EYE_ET_GazeRightx_min,EYE_ET_GazeRightx_max,EYE_ET_GazeRighty_mean,EYE_ET_GazeRighty_std,EYE_ET_GazeRighty_min,EYE_ET_GazeRighty_max,EYE_ET_PupilLeft_mean,EYE_ET_PupilLeft_std,EYE_ET_PupilLeft_min,EYE_ET_PupilLeft_max,EYE_ET_PupilRight_mean,EYE_ET_PupilRight_std,EYE_ET_PupilRight_min,EYE_ET_PupilRight_max,EYE_ET_TimeSignal_mean,EYE_ET_TimeSignal_std,EYE_ET_TimeSignal_min,EYE_ET_TimeSignal_max,EYE_ET_DistanceLeft_mean,EYE_ET_DistanceLeft_std,EYE_ET_DistanceLeft_min,EYE_ET_DistanceLeft_max,EYE_ET_DistanceRight_mean,EYE_ET_DistanceRight_std,EYE_ET_DistanceRight_min,EYE_ET_DistanceRight_max,EYE_ET_CameraLeftX_mean,EYE_ET_CameraLeftX_std,EYE_ET_CameraLeftX_min,EYE_ET_CameraLeftX_max,EYE_ET_CameraLeftY_mean,EYE_ET_CameraLeftY_std,EYE_ET_CameraLeftY_min,EYE_ET_CameraLeftY_max,EYE_ET_CameraRightX_mean,EYE_ET_CameraRightX_std,EYE_ET_CameraRightX_min,EYE_ET_CameraRightX_max,EYE_ET_CameraRightY_mean,EYE_ET_CameraRightY_std,EYE_ET_CameraRightY_min,EYE_ET_CameraRightY_max,EYE_ET_ValidityLeft_mean,EYE_ET_ValidityLeft_std,EYE_ET_ValidityLeft_min,EYE_ET_ValidityLeft_max,EYE_ET_ValidityRight_mean,EYE_ET_ValidityRight_std,EYE_ET_ValidityRight_min,EYE_ET_ValidityRight_max,GSR_UnixTime_mean,GSR_UnixTime_std,GSR_UnixTime_min,GSR_UnixTime_max,GSR_Row_mean,GSR_Row_std,GSR_Row_min,GSR_Row_max,GSR_SampleNumber_mean,GSR_SampleNumber_std,GSR_SampleNumber_min,GSR_SampleNumber_max,GSR_Timestamp RAW_mean,GSR_Timestamp RAW_std,GSR_Timestamp RAW_min,GSR_Timestamp RAW_max,GSR_Timestamp CAL_mean,GSR_Timestamp CAL_std,GSR_Timestamp CAL_min,GSR_Timestamp CAL_max,GSR_System Timestamp CAL_mean,GSR_System Timestamp CAL_std,GSR_System Timestamp CAL_min,GSR_System Timestamp CAL_max,GSR_VSenseBatt RAW_mean,GSR_VSenseBatt RAW_std,GSR_VSenseBatt RAW_min,GSR_VSenseBatt RAW_max,GSR_VSenseBatt CAL_mean,GSR_VSenseBatt CAL_std,GSR_VSenseBatt CAL_min,GSR_VSenseBatt CAL_max,GSR_GSR RAW_mean,GSR_GSR RAW_std,GSR_GSR RAW_min,GSR_GSR RAW_max,GSR_GSR Resistance CAL_mean,GSR_GSR Resistance CAL_std,GSR_GSR Resistance CAL_min,GSR_GSR Resistance CAL_max,GSR_GSR Conductance CAL_mean,GSR_GSR Conductance CAL_std,GSR_GSR Conductance CAL_min,GSR_GSR Conductance CAL_max,GSR_Packet reception rate RAW_mean,GSR_Packet reception rate RAW_std,GSR_Packet reception rate RAW_min,GSR_Packet reception rate RAW_max,TIVA_UnixTime_mean,TIVA_UnixTime_std,TIVA_UnixTime_min,TIVA_UnixTime_max,TIVA_Row_mean,TIVA_Row_std,TIVA_Row_min,TIVA_Row_max,TIVA_SampleNumber_mean,TIVA_SampleNumber_std,TIVA_SampleNumber_min,TIVA_SampleNumber_max,TIVA_Anger_mean,TIVA_Anger_std,TIVA_Anger_min,TIVA_Anger_max,TIVA_Contempt_mean,TIVA_Contempt_std,TIVA_Contempt_min,TIVA_Contempt_max,TIVA_Disgust_mean,TIVA_Disgust_std,TIVA_Disgust_min,TIVA_Disgust_max,TIVA_Fear_mean,TIVA_Fear_std,TIVA_Fear_min,TIVA_Fear_max,TIVA_Joy_mean,TIVA_Joy_std,TIVA_Joy_min,TIVA_Joy_max,TIVA_Sadness_mean,TIVA_Sadness_std,TIVA_Sadness_min,TIVA_Sadness_max,TIVA_Surprise_mean,TIVA_Surprise_std,TIVA_Surprise_min,TIVA_Surprise_max,TIVA_Engagement_mean,TIVA_Engagement_std,TIVA_Engagement_min,TIVA_Engagement_max,TIVA_Valence_mean,TIVA_Valence_std,TIVA_Valence_min,TIVA_Valence_max,TIVA_Sentimentality_mean,TIVA_Sentimentality_std,TIVA_Sentimentality_min,TIVA_Sentimentality_max,TIVA_Confusion_mean,TIVA_Confusion_std,TIVA_Confusion_min,TIVA_Confusion_max,TIVA_Neutral_mean,TIVA_Neutral_std,TIVA_Neutral_min,TIVA_Neutral_max,TIVA_Attention_mean,TIVA_Attention_std,TIVA_Attention_min,TIVA_Attention_max,TIVA_Brow Furrow_mean,TIVA_Brow Furrow_std,TIVA_Brow Furrow_min,TIVA_Brow Furrow_max,TIVA_Brow Raise_mean,TIVA_Brow Raise_std,TIVA_Brow Raise_min,TIVA_Brow Raise_max,TIVA_Cheek Raise_mean,TIVA_Cheek Raise_std,TIVA_Cheek Raise_min,TIVA_Cheek Raise_max,TIVA_Chin Raise_mean,TIVA_Chin Raise_std,TIVA_Chin Raise_min,TIVA_Chin Raise_max,TIVA_Dimpler_mean,TIVA_Dimpler_std,TIVA_Dimpler_min,TIVA_Dimpler_max,TIVA_Eye Closure_mean,TIVA_Eye Closure_std,TIVA_Eye Closure_min,TIVA_Eye Closure_max,TIVA_Eye Widen_mean,TIVA_Eye Widen_std,TIVA_Eye Widen_min,TIVA_Eye Widen_max,TIVA_Inner Brow Raise_mean,TIVA_Inner Brow Raise_std,TIVA_Inner Brow Raise_min,TIVA_Inner Brow Raise_max,TIVA_Jaw Drop_mean,TIVA_Jaw Drop_std,TIVA_Jaw Drop_min,TIVA_Jaw Drop_max,TIVA_Lip Corner Depressor_mean,TIVA_Lip Corner Depressor_std,TIVA_Lip Corner Depressor_min,TIVA_Lip Corner Depressor_max,TIVA_Lip Press_mean,TIVA_Lip Press_std,TIVA_Lip Press_min,TIVA_Lip Press_max,TIVA_Lip Pucker_mean,TIVA_Lip Pucker_std,TIVA_Lip Pucker_min,TIVA_Lip Pucker_max,TIVA_Lip Stretch_mean,TIVA_Lip Stretch_std,TIVA_Lip Stretch_min,TIVA_Lip Stretch_max,TIVA_Lip Suck_mean,TIVA_Lip Suck_std,TIVA_Lip Suck_min,TIVA_Lip Suck_max,TIVA_Lid Tighten_mean,TIVA_Lid Tighten_std,TIVA_Lid Tighten_min,TIVA_Lid Tighten_max,TIVA_Mouth Open_mean,TIVA_Mouth Open_std,TIVA_Mouth Open_min,TIVA_Mouth Open_max,TIVA_Nose Wrinkle_mean,TIVA_Nose Wrinkle_std,TIVA_Nose Wrinkle_min,TIVA_Nose Wrinkle_max,TIVA_Smile_mean,TIVA_Smile_std,TIVA_Smile_min,TIVA_Smile_max,TIVA_Smirk_mean,TIVA_Smirk_std,TIVA_Smirk_min,TIVA_Smirk_max,TIVA_Upper Lip Raise_mean,TIVA_Upper Lip Raise_std,TIVA_Upper Lip Raise_min,TIVA_Upper Lip Raise_max,TIVA_Blink_mean,TIVA_Blink_std,TIVA_Blink_min,TIVA_Blink_max,TIVA_BlinkRate_mean,TIVA_BlinkRate_std,TIVA_BlinkRate_min,TIVA_BlinkRate_max,TIVA_Pitch_mean,TIVA_Pitch_std,TIVA_Pitch_min,TIVA_Pitch_max,TIVA_Yaw_mean,TIVA_Yaw_std,TIVA_Yaw_min,TIVA_Yaw_max,TIVA_Roll_mean,TIVA_Roll_std,TIVA_Roll_min,TIVA_Roll_max,TIVA_Interocular Distance_mean,TIVA_Interocular Distance_std,TIVA_Interocular Distance_min,TIVA_Interocular Distance_max,EEG_QuestionKey_mean,EEG_QuestionKey_std,EEG_QuestionKey_min,EEG_QuestionKey_max,EEG_Elements_mean,EEG_Elements_std,EEG_Elements_min,EEG_Elements_max
1,1680003529.490546,192.18240326457092,1680003196.773,1680003862.343,0.8336638107536377,0.37859898286943894,-0.35296416,1.8551068,0.5747388176386389,0.43296149531220646,-0.94433504,1.5358375,0.7895983549278266,0.5015073368144665,-0.76566595,1.7550774,1.0865307772677242,0.3626643873285938,0.0751783,2.3792708,0.703384769879121,0.26912662754482686,-0.09239576,1.488185,0.20612067777884044,0.3567792518987383,-0.8155096,1.0902894,0.3975642266178214,0.4199946167163957,-0.78826886,1.2478334,0.8507631360537181,0.19477103309604238,0.025930025,1.3783945,0.9898207889533921,0.21306625309804245,0.2347805,1.4769598,0.27104702123324464,0.2792683017413856,-0.52694803,1.0744698,0.45897839617430997,0.3260241507470948,-0.5568775,1.1657654,1.095754727562024,0.2184036789914143,0.083386205,1.5610377,0.5551311332186019,0.12655346651378013,0.17333098,1.2623109,-0.29286871325319735,0.17621517650057264,-0.734581,1.0663724,-0.10394920358182738,0.19801023777490867,-0.5979608,0.9614974,1.3485790114168816,0.11167818195010505,0.22449508,1.6152143,-0.15241549933993806,0.1431728899637853,-0.58059746,0.760066,-0.8483111116658099,0.2282627420088626,-1.2849352,0.6009345,-0.5384366272335623,0.2805845040086776,-1.0867683,0.7418501,1.1910143885121145,0.12185554992487226,-0.27087435,1.482298,853.5277869737438,19.238644902866966,633.4066,979.12085,853.3896428655498,8.634196790316789,795.38464,923.91943,853.2455003525596,10.658027123733836,769.59705,928.3516,826.393312310443,111.30780011796075,0.0,1650.0,849.9717339174226,24.37598951824889,737.76556,953.73627,-0.037906824598057665,0.012828127768854817,-0.1185302734375,0.03216552734375,0.1540573221928542,0.006636621273722687,0.1033935546875,0.242919921875,0.9971479804481066,0.002572172225747589,0.97430419921875,1.03173828125,-0.5859654170338202,0.4959675943314508,-9.637603759765623,13.525543212890623,2.5916010654863992,0.5201554283419656,-7.514190673828125,12.24700927734375,4.199638606962003,0.6541539158376011,-6.50482177734375,15.424652099609377,1.0,0.0,1.0,1.0,1.0016779183970712,0.04092812272072302,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.040614482256382,0.3209850903449359,1.0,4.0,92.36791834786544,0.35297250775491856,91.75,92.98,1680003517.1742692,214.86609062487312,1680003145.0289032,1680003889.243748,44664.0,25786.628085114193,1,89327,937.4788382391874,401.61784988882516,2.0,1821.0,535.8535191075129,208.46496022758504,1.0,1079.0,937.4534565613292,400.96479222692005,2.0,1793.66666666667,535.8662413859573,208.0946547651688,1.0,1079.0,580.3277920768774,4.649062595669228,532.1796875,601.113494873047,25.36575503265626,54.079946383293766,0.0,964.839544080395,-72.58395150324871,2987.190057353476,-72157.2254948496,41093.4526390186,1037.710848142964,636.8680606329647,1.0,2114.0,1034.8902482244368,635.3051445440755,1.0,2112.0,942.0859607836699,403.78012527848597,124.512820512821,1769.21344209791,531.9371540117918,208.22767595008008,4.99236815720808,1069.11783243774,353536.50510062283,209551.29675627837,28.86725,742961.45005,354102.3278472296,209340.3915022684,328.8433,744527.9338,565.8227466068611,989.5999989522758,65.327099999995,7874.40575,0.23204974069459444,0.08496074491803837,0.0573300317123657,0.797596199040897,1259.1043052837574,701.7245155366306,2.0,2493.0,1258.1043052837574,701.7245155366306,1.0,2492.0,372502.49564599793,196326.58528310488,378.87085,742936.41925,372547.13833353715,196328.0967753826,387.23005,742961.45005,44.642687539139516,19.276508315111347,7.35320000001229,117.190399999963,6.188819547546982,5.531948740641107,0.160358502174569,21.9732251394712,197.73122987310967,149.64101918439871,30.0110384850084,964.839544080395,8083.38203351411,5660.084373786944,1.84354528127916,41093.4526390186,-8671.750754798566,6821.704743703278,-72157.2254948496,-11.508061767309,178.81082780641935,118.7982009549375,0.0,359.944480851182,1680003517.1742692,214.86609062487312,1680003145.0289032,1680003889.243748,44664.0,25786.628085114193,1,89327,807.1400535136527,493.28009134340704,-1.0,1821.0,454.13185853587544,263.6851895529471,-1.0,1080.0,849.4225227544978,471.2910444858645,-1.0,1827.0,484.65834107676636,253.9840807446312,-1.0,1079.0,0.05040832094513425,1.7610247340913299,-1.0,4.3318939208984375,0.16525796734998308,1.8595230789454902,-1.0,4.150405883789063,372182.61626606813,214856.4784301171,41.38800000003539,744248.8229999999,506.6306191452906,196.4580593819389,-1.0,603.6480712890625,519.1909384399863,175.23490234687648,-1.0,609.576904296875,0.3909504087438415,0.5382247715385644,-1.0,0.6260721683502197,0.2950946573914282,0.5010839552840648,-1.0,0.5052914023399353,0.29285967908664107,0.4354571631554063,-1.0,0.4662853181362152,0.33520716454347416,0.44965443167888997,-1.0,0.5071010589599609,0.5208065112009225,1.346108059816396,0.0,4.0,0.4074202612988816,1.2098372463033742,0.0,4.0,1680003517.1375403,214.84533529137593,1680003145.0289032,1680003889.243748,47632.0,27500.203684094173,1,95263,95771.0,27499.04898355578,48142.0,143400.0,8069987.75922485,5410205.345452558,28.0,16776988.0,748210.9375,214836.32018403604,376109.375,1120312.5,1680003517175.7188,214836.32018402952,1680003145074.157,1680003889277.282,2519.572176907169,7.862871921367599,2486.0,2544.0,3669.530760213518,11.45156731111707,3620.635897435897,3705.107692307692,2617.683064067437,5006.649597555157,1119.0,20347.0,55.44326091112827,5.137886400870744,40.25898752751284,66.90947907771135,18.204061630688237,1.8276394404516574,14.945565468213552,24.83917409290543,87.0,0.0,87.0,87.0,1680003517.153189,214.96215528487525,1680003145.0289032,1680003889.243748,3769.5,2176.1774973563165,1,7538,3763.50039819485,2175.0221073809244,-1.0,7530.0,0.23158648479137242,0.6965527341714469,0.0273762643337249,8.586517333984375,0.21324972485799237,0.7620185042567561,7.849823305150494e-05,31.64074325561523,0.029937199545047505,0.05113160064923515,0.0022697316017001,0.6994383931159973,2.4164798205990907,12.868269600269745,0.0102216964587569,95.1718521118164,0.9473419454442339,9.320479389533782,0.0240334477275609,99.97955322265624,0.12286419902642536,0.020934869329624687,0.0027928473427891,0.1595193445682525,3.1683449351903823,16.68603881356485,0.0562582872807979,99.6072998046875,3.9582624380392475,17.300831383974277,0.3287661075592041,99.98104858398436,0.9719460606899413,8.969136681043835,0.0,99.2394561767578,0.2167963307728621,2.450311795762605,8.386886474909262e-05,74.91493225097656,0.0070883230659840556,0.04486187570350043,7.507633199566045e-06,1.69596529006958,95.45542146376567,19.50656955759211,0.0,99.64703369140624,97.3857022071671,0.8813346068661625,85.59149169921875,98.78651428222656,0.005441337712972523,0.02560507932116309,2.951837132059154e-06,0.9959139227867126,3.3955970696507074,17.005943054244362,0.003591914428398,99.997314453125,0.8282818602015524,7.741575781688448,0.0015362675767391,99.91727447509764,0.026773789079182483,0.470855556170636,3.4712020351435058e-06,16.62356948852539,0.0185549561899701,0.6308541420447269,0.0,30.818584442138672,7.030473389208986,17.17650613904813,1.0519494964000844e-07,99.9457778930664,3.6170761496462096,17.649388799387058,7.106944394763559e-05,99.99885559082033,0.20132100928747182,0.633243024187719,0.0055423406884074,13.814403533935549,7.861394751150733,17.785034466018313,0.2501531243324279,99.94908905029298,0.00023040025654325508,0.0002913851831864675,2.127858778067093e-08,0.0048898193053901,0.32370543328889245,3.614685639588038,8.386886474909262e-05,87.23381042480467,0.02235631661696119,0.6694513565209642,1.3598102199807728e-08,33.91111373901367,0.16903742575639175,2.398025785355166,4.003097586746662e-08,70.66575622558594,0.006955699055840936,0.1108312441588472,2.004659563681344e-06,3.0785365104675293,0.8256901472530688,7.783553724530556,1.1149246148534077e-07,99.97921752929688,2.17618277082127,12.587338584499998,0.0018120313761755,99.96937561035156,0.0786104364289947,1.20723092278373,4.783652548212558e-05,38.76791763305664,1.0011165005446718,9.06153988489901,2.175934605475049e-05,99.99517059326176,0.522759875386109,4.5687939332881005,0.0,67.23275756835938,0.006144375405755767,0.1021235836955642,1.246313695446588e-05,7.645503520965576,0.007845416242917333,0.08823262851081372,0.0,1.0,7.2953653929972395,8.07047678201887,0.0,42.0,6.095978228967152,1.8741986327829379,-4.611088275909424,15.578017234802246,-3.6797224565690363,1.4939818084731697,-13.091164588928224,2.921870708465576,2.359810198876007,0.6920878808148692,-3.796732664108277,5.906043529510498,163.69704825099117,3.099543667487132,146.864013671875,171.00613403320312,,,,,,,,
