0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
-8.750119626083663,1.8928339408830486,0.7572380081088864,-9.681602504905626,2.0668625472176143,2.4902998372918916,3.0196225591755996,-1.042444856633521,6.4292755160911526,3.1182494869919823,-0.5980224453285206,-2.7270381045231473,1.9085703157445957,-4.6992267751491195,1.1781116897580126,4.384600245662948,0.9740211572440969,-2.1756515775866148,0.40923499926756374,-1.5449566707299518,-0.7851296059607475,-1.6461352085596896,1.1394780531809816,2.1489850582997025,2.490402443047886
3.9366553080321105,-0.4828268154155851,-1.2768404275106946,-4.2964750058291425,0.25703571300782824,-0.646100888567163,4.4372100938882175,-0.6076958768563219,5.183927524701335,-0.15066459938194712,3.072069889336556,2.4072473756268855,1.238432971240156,2.150370482518929,6.339022622921441,-5.05441022330335,1.282259188483867,-1.9908357449999545,-2.481560022698469,0.40251221486469524,2.092554357413622,1.2166542534292055,0.8085690600052905,-1.9024537317372268,-4.131363768304541
-4.766076486783475,5.914608590470177,1.479304294341696,-2.618745042171774,0.1227479213673366,2.716589866814817,-6.562653723683517,0.06640450640469883,-1.7428494467048132,0.28556130808821784,4.500592090505638,0.3065688399143523,-1.8762125142254686,-3.157553424174721,-2.114857524764998,4.903090984447677,-0.6815581238545902,-0.6100860655813302,-1.2260012366657678,-1.9483395677080164,0.27473210676067755,-2.4039807450177895,2.604235606703366,-1.058590746242952,2.694932480931116
-4.383897850082058,-4.103380568176612,2.718250190039651,4.941207721016926,0.4622778288683073,-1.5192867231358465,0.36243285121237573,3.4745165967989124,0.07761501880244052,1.003373071530882,-3.3103866974110634,5.137689409105065,2.740881352061104,4.659825255083322,-2.117680881570299,1.3417455343104232,-0.1628155192781084,-1.440598609080144,-2.7171471280386004,-1.8269321740650184,-4.249587524051697,1.530383859533564,-1.3805207663545753,-1.4542112445438444,2.2010054454245527
2.913115026103963,1.8974991530394247,0.2887928878195894,0.057357696016508246,-0.6390302255123843,0.39003705746759415,-3.029053743743057,0.5704645473640054,-1.5591095218553357,-0.4794234927967827,0.9748927633998065,-1.8805128945491678,-1.3189576165678378,-1.4147124078284572,3.8627825110572207,-1.4270171786774928,-1.0622721984799153,-2.5515494542091623,0.2086053191324195,2.4901545234418543,-0.585950545255737,-1.3317976793074475,1.3244334759494008,-1.0301365416069017,-1.0899240163414994
4.07591192488556,-7.956355961360687,-3.974140905153851,3.2557338043166095,1.0045535609492524,-5.851227803119691,-0.09064760249706587,11.96194145697717,0.599581238778307,-7.8226855708734915,0.34743181576697874,2.224959919213625,-4.4908495964011275,-3.982689134819469,-3.048190452633988,1.94838868033647,-0.8363786040911968,-2.0379135497455847,-2.7867359430564838,2.101106667747204,0.6886723997327475,-1.1829510475377951,2.4833890397698157,3.163759031402316,-1.921315166758691
-2.56176121637026,-1.257183571340507,1.1352140265938329,-0.7659263518837729,1.1866884222997425,-2.2328217910812915,-5.673997582057038,3.356966812743762,-4.292480994879567,0.30431627294555214,1.7898023557493534,-1.0529809470139888,2.7517312549421047,-2.64882365229372,3.713316170605667,-1.6873131329261544,-1.0901732004894376,-0.9391393891965438,3.9199631936252137,2.8648012883595984,-0.6107986782615885,-1.2645234801680434,-3.167174220055359,-1.9106601904229117,-1.1675518649302048
-6.018479268131431,-0.032648592968960014,-0.9857069657405134,-6.249896906621168,-5.451343760771133,-4.9958764907974365,2.1028530335334903,3.0888585942446434,-2.55753114720463,-2.362635159990971,-6.975265158610812,-1.0341833145682016,-1.1328953644681459,2.6147667984141574,5.50760283112296,1.5981457935213756,-4.858669985789182,-0.41435511430357846,2.226270515233389,1.5508726186378907,0.2630095779495997,0.8922308429330615,-0.30439364684815745,-2.765656863248804,1.4192425147176908
13.107652392506035,8.643166006329952,-0.9535574042773762,3.3101414500094446,-4.8955704437138285,5.032654207596967,-2.558235207387672,-0.7905069700289519,2.4839267392312365,1.9944134318448763,-0.17993979403705587,1.6585324533787125,-5.180578320195519,0.2919526048020004,0.3169870810633505,-0.6766263464560324,0.6472594946792513,1.50386622283841,-2.579589981884162,0.9736108696724446,-2.3023997487368213,-2.3671603010236697,-2.073808611079685,-1.8927139477798243,1.639187667798538
-11.159749102454164,7.646161848092735,-27.102309502658187,6.041811773231597,2.948749613148129,-0.9133924441975284,3.1633262806516975,-2.5347608169895954,-3.5811888049163354,0.7495915532465527,-1.0505352472888105,-0.19786814936240937,1.8873686550960063,-0.9077490700689066,-1.022273512178531,-0.541462077776482,0.8369621074576441,0.44322284541113144,-0.4791600053576185,-0.2192285345874551,0.007344526232021963,-1.6438781787654548,-0.23999941239980022,-0.7288093210890803,-0.5755947655569342
